epoch,loss,mse_train,mse_test
929,0.01689153059730209,0.0004754680556857711,0.0005363913177936619
930,0.016894749003512805,0.000477257564999004,0.0005387858679574059
931,0.01689306628954957,0.00048042436341484923,0.0005416104971951425
932,0.016881837061750806,0.0004739060703751203,0.0005354040595114047
933,0.016854543329718124,0.0004861027906854796,0.0005476845375931041
934,0.016846159005584633,0.0004720856945529189,0.0005337780384000852
935,0.0168541450527111,0.00048557592697901067,0.0005474836432536669
936,0.016849785111922744,0.00047614481083565314,0.00053719561640039
937,0.016841227294486057,0.0004765901628488464,0.0005382387770107493
938,0.016839006696345887,0.0004764564766192361,0.0005376526388548759
939,0.016831954825722584,0.0004764211233565336,0.0005380734919995568
940,0.016822469479499336,0.0004840647851155569,0.0005442080255230751
941,0.016828198747832212,0.00047478143887049785,0.0005360913855826
942,0.016808883214110504,0.000473154252600217,0.0005346587931513686
943,0.01680705656707384,0.00047667010555235337,0.0005389602878083264
944,0.016785585122336112,0.0004786072423782699,0.0005398495660159982
945,0.01679893814765449,0.0004731865579946911,0.0005348745573300976
946,0.016786849089760223,0.00048396808823084975,0.000543639302091966
947,0.0167884697418975,0.0004720339242918882,0.0005326946340029603
948,0.01678365025157602,0.0004826217645082688,0.0005430098246836923
949,0.01677673429896337,0.0004763425763437019,0.00053809201354915
950,0.01676914192420375,0.0004768914664483649,0.0005384222974005875
951,0.016758789356344953,0.0004745791548589247,0.0005347175644257971
952,0.016762071587351032,0.00046886179531197475,0.0005302015363374028
953,0.016767655344891084,0.0004748859282414545,0.000536054334701424
954,0.016736241307528585,0.0004786219226896119,0.0005400997174329861
955,0.01674751859732221,0.000474878862525148,0.000535006854460624
956,0.01673467413611709,0.0004865843947620812,0.0005469593146256989
957,0.01673993075244253,0.0004674740573552065,0.0005284748978069026
958,0.01672213973226059,0.00046932257967139437,0.000530563598128942
959,0.01672367122654107,0.0004788166432965178,0.0005385546872923915
960,0.016708219851360263,0.0004771332961539844,0.0005374331953396556
961,0.016715547511643242,0.0004699034003408404,0.0005306337225617909
962,0.016712738095278283,0.00047231434650984387,0.0005332475746876342
963,0.016693118332766252,0.00046960673904921735,0.0005298446095013398
964,0.01670345001872632,0.0004752691004004012,0.000536116574145481
965,0.01668889982744199,0.0004719531505452026,0.0005326939660167999
966,0.01668961414219844,0.000473231911842815,0.000534241318058663
967,0.016677342999192594,0.0004737368099242822,0.0005334069529701599
968,0.01668312040459199,0.0004793187595008078,0.0005398730872254428
969,0.01669042619093201,0.00047456272519882123,0.0005344574804882327
970,0.0166838806964256,0.0004699441034877725,0.0005304458761331613
971,0.01666932521545534,0.0004691444601866564,0.0005301188220199508
972,0.016667251951879434,0.00047124515976879484,0.0005318809236201633
973,0.016664785611159277,0.00046287342163860623,0.0005235435541342551
974,0.01664835233512664,0.00047394799418104094,0.0005348613369849938
975,0.016654912532949505,0.0004724819641008321,0.0005326513163286291
976,0.016642377794437727,0.00047367378794101726,0.0005339672252354349
977,0.01664528963211319,0.00046400367880900276,0.0005253783436516534
978,0.016637159769348448,0.00047097930606998913,0.0005303531221510554
979,0.016630315492055903,0.0004680529251831441,0.0005286112977338446
980,0.016635038766616435,0.00046995429836709993,0.0005295736698857355
981,0.016632859152926647,0.00047321625250322345,0.0005337833700272789
982,0.01662098466407327,0.00047541067130676533,0.0005356588126487106
983,0.016636898877935572,0.00047557821199112164,0.0005362387016711693
984,0.016620797118871777,0.000463733690583187,0.0005247456767076156
985,0.016621548916811064,0.000476144461889056,0.0005362426233403896
986,0.01662634242150239,0.0004671638810429136,0.0005274906325150572
987,0.01661931418255149,0.0004655182723272871,0.0005260627912698611
988,0.016619422561746103,0.00047161091791891126,0.0005323625081518278
989,0.016598982496952026,0.00046773328395240013,0.0005280775574185246
990,0.016602316307694966,0.000468719395194911,0.0005287110983944434
991,0.016601368227630316,0.00046609848055654445,0.0005266697478351822
992,0.016608582571220495,0.0004679278696016433,0.000527607771190495
993,0.016602376860031656,0.000465317038427842,0.0005254229986628199
994,0.01659339374481129,0.000466297409277647,0.0005265980096279115
995,0.016586773129921198,0.0004576311480024634,0.0005184858423838832
996,0.016594547212582793,0.00046060837155775526,0.0005213767072469018
997,0.016599034882228927,0.0004677740251361845,0.00052716302146071
998,0.01658121261005394,0.00046789141057417965,0.0005289371406087308
999,0.016587266187072174,0.0004703041576568626,0.0005298396809116629
1000,0.01658125075830734,0.000469471192888517,0.000529198785969864
